date,volume,vix,Volum_sum_5,Volum_sum_21,log_volume,log_sum_5,log_sum_21,diff_log_volume,diff_log_sum_5,diff_log_sum_21,delta_iv,iv_z,delta_iv_z,diff_volume
2004-01-05,4529997306.0,17.49,23356606959.0,95794662609.0,22.23398718195994,23.874145734356635,25.28547280648806,0.34342559174206144,-0.01035809708334412,-8.900889972096593e-05,-0.7300000000000004,-0.17277520866613139,-0.3930554702302869,1316705961.0
2004-01-06,4308224839.0,16.73,23606179282.0,95549321479.0,22.18379178615069,23.884774348730854,25.282908406403923,-0.0501953958092507,0.01062861437421958,-0.0025644000841360537,-0.759999999999998,-0.26097922367017706,-0.4092120788057644,-221772467.0
2004-01-07,4697460900.0,15.5,23111094025.0,94677594488.0,22.270287965853765,23.86357860005162,25.273743214520387,0.08649617970307588,-0.021195748679232906,-0.009165191883536039,-1.2300000000000004,-0.4037304584793567,-0.6623322798215996,389236061.0
2004-01-08,5293303509.0,15.61,22424735724.0,92855392876.0,22.389708369950437,23.83343045998348,25.254309204663194,0.11942040409667243,-0.03014814006814248,-0.01943400985719279,0.10999999999999943,-0.3909640878866659,0.05932956988311816,595842609.0
2004-01-09,4770807712.0,16.75,22712830464.0,91613530168.0,22.285781459377468,23.846195820480297,25.240844806987116,-0.10392691057296943,0.01276536049681809,-0.013464397676077766,1.1400000000000006,-0.258658065380597,0.6140397976412227,-522495797.0
2004-01-12,4286809999.0,16.82,23406407681.0,91873271412.0,22.178808703542767,23.876275654388877,25.243675979750034,-0.10697275583470045,0.030079833908580156,0.0028311727629173333,0.07000000000000028,-0.2505340113670664,0.03778742511581361,-483997713.0
2004-01-13,4557797162.0,18.04,23778176075.0,91259393809.0,22.240105265463324,23.892034025351563,25.236971769973465,0.06129656192055677,0.015758370962686286,-0.006704209776568604,1.2199999999999989,-0.10894335570267703,0.6571240871758318,270987163.0
2004-01-14,4202375643.0,16.75,24289206925.0,90641629893.0,22.15891583185146,23.913297929201033,25.230179435565386,-0.08118943361186481,0.0212639038494693,-0.006792334408078915,-1.2899999999999991,-0.258658065380597,-0.6946454969725564,-355421519.0
2004-01-15,4606945208.0,15.56,24043853039.0,89589358433.0,22.250830829840538,23.90314520997688,25.218502382396203,0.09191499798907898,-0.010152719224151951,-0.011677053169183438,-1.1899999999999995,-0.3967669836106162,-0.640790135054294,404569565.0
2004-01-16,5058902452.0,15.0,22930377941.0,88221743278.0,22.344415390196424,23.855728416105162,25.203119292015135,0.09358456035588603,-0.04741679387171871,-0.015383090381067888,-0.5600000000000005,-0.4617594157188606,-0.3015013549692407,451957244.0
2004-01-20,4980387216.0,15.21,22375619481.0,87406782724.0,22.328773479377926,23.83123778707044,25.193838722145944,-0.015641910818498417,-0.0244906290347231,-0.009280569869190458,0.21000000000000085,-0.43738725367826886,0.11318493180138144,-78515236.0
2004-01-21,4929565556.0,14.34,22284811129.0,86414448367.0,22.318516698805638,23.827171168101476,25.182420725257114,-0.010256780572287738,-0.004066618968963098,-0.011417996888830828,-0.870000000000001,-0.5383576392750057,-0.4684529769158548,-50821660.0
2004-01-22,4713406493.0,14.71,22830268995.0,85573913734.0,22.273676730691324,23.8513530799855,25.172646327563136,-0.04483996811431368,0.024181911884024743,-0.009774397693977477,0.370000000000001,-0.4954162109177727,0.19935351087060157,-216159063.0
2004-01-23,4361591322.0,14.84,22595378173.0,85374436084.0,22.196102810056953,23.841011216735314,25.17031254966182,-0.07757392063437152,-0.010341863250186378,-0.002333777901316836,0.129999999999999,-0.48032868203550183,0.07010064226677043,-351815171.0
2004-01-26,3945427354.0,14.55,22717194100.0,84953211814.0,22.09582311364079,23.84638792409702,25.165366492648637,-0.10027969641616252,0.005376707361705257,-0.00494605701318207,-0.28999999999999915,-0.513985477234414,-0.15609187778993117,-416163968.0
2004-01-27,4425628756.0,15.35,22134558139.0,84146656685.0,22.210678197289596,23.82040594088022,25.15582702638397,0.11485508364880559,-0.025981983216798454,-0.009539466264666174,0.7999999999999989,-0.4211391456512079,0.4309315671191293,480201402.0
2004-01-28,4838757204.0,16.78,21817271284.0,83215491183.0,22.299923748875948,23.80596775384836,25.144699359557357,0.08924555158635172,-0.014438187031860394,-0.011127666826613591,1.4300000000000015,-0.2551763279462266,0.7702203472041845,413128448.0
2004-01-29,5258864359.0,17.14,20621290634.0,81608038630.0,22.38318093924534,23.749589904992565,25.125193606699227,0.08325719036939105,-0.056377848855795776,-0.019505752858130165,0.35999999999999943,-0.21339547873378387,0.19396797467877447,420107155.0
2004-01-30,4126700500.0,16.63,20320324043.0,81290453796.0,22.14074401445106,23.734887406576785,25.121294427134874,-0.24243692479427992,-0.01470249841577953,-0.003899179564353261,-0.5100000000000016,-0.27258501511807803,-0.27457367401011,-1132163859.0
2004-02-02,4067243281.0,17.11,19724182659.0,80677574707.0,22.126231280621905,23.705111266064435,25.113726488945986,-0.014512733829153746,-0.029776140512350224,-0.007567938188888235,0.4800000000000004,-0.21687721616815422,0.25859440898069,-59457219.0
2004-02-03,3842992795.0,17.34,19410134868.0,80292375964.0,22.069517273950208,23.689061182531834,25.10894050899561,-0.05671400667169735,-0.016050083532601178,-0.004785979950376884,0.23000000000000043,-0.1901838958379824,0.12395600418503372,-224250486.0
2004-02-04,4521470349.0,17.87,19435215762.0,79707755257.0,22.232103076564975,23.69035250296412,25.101632723629773,0.16258580261476752,0.0012913204322870797,-0.007307785365835429,0.5300000000000011,-0.12867320116410813,0.2855220899398217,678477554.0
2004-02-05,4062883709.0,17.71,19316251612.0,79411484511.0,22.125158831834295,23.684212631016997,25.09790883594904,-0.10694424473068054,-0.00613987194712351,-0.0037238876807350607,-0.16000000000000014,-0.1472424674807494,-0.08607990729619043,-458586640.0
2004-02-06,3825733909.0,16.0,19075129430.0,79688809500.0,22.065016157715277,23.671651199467437,25.101395005117862,-0.060142674119017414,-0.012561431549560353,0.003486169168823494,-1.7100000000000009,-0.3457015012398528,-0.9208380170292599,-237149800.0
2004-02-09,3471101897.0,16.39,19158701281.0,80575678519.0,21.9677379303528,23.676022824415153,25.112462685586703,-0.0972782273624766,0.004371624947715702,0.01106768046884099,0.39000000000000057,-0.3004389145930397,0.21012458325425384,-354632012.0
2004-02-10,3528945004.0,15.94,19321043574.0,81772573919.0,21.984264797783347,23.68446067954116,25.127207742183895,0.016526867430545877,0.008437855126008031,0.014745056597192274,-0.45000000000000107,-0.3526649761085933,-0.24226045685915223,57843107.0
2004-02-11,4546551243.0,15.39,18939918993.0,80784669742.0,22.237634814154372,23.66453764771526,25.11505305356881,0.25337001637102574,-0.019923031825900495,-0.012154688615083842,-0.5499999999999989,-0.4164968290720475,-0.2961158187774136,1017606239.0
2004-02-12,3943919559.0,15.31,18933230633.0,80678898463.0,22.095440877941282,23.664184449730133,25.113742896790978,-0.14219393621308996,-0.0003531979851274514,-0.0013101567778335266,-0.08000000000000007,-0.4257814622303681,-0.04299561776158036,-602631684.0
2004-02-13,3584611727.0,15.58,19221490766.0,81058121455.0,21.999916000530117,23.679294800800136,25.11843228314327,-0.09552487741116522,0.015110351070003247,0.004689386352293212,0.2699999999999996,-0.39444582532103606,0.14549814895233829,-359307832.0
2004-02-17,3554673748.0,15.4,19828930690.0,81198357703.0,21.991529123557076,23.710407854221856,25.120160858589312,-0.008386876973041524,0.031113053421719883,0.001728575446040992,-0.17999999999999972,-0.41533624992725743,-0.0968509796798427,-29937979.0
2004-02-18,3691287297.0,15.59,19661846477.0,80984211036.0,22.029241095407524,23.70194586780451,25.117520047149277,0.03771197185044883,-0.008461986417344747,-0.002640811440034696,0.1899999999999995,-0.393285246176246,0.10241385941772821,136613549.0
2004-02-19,4165426662.0,15.8,19115493442.0,80380507777.0,22.15008454741463,23.673765018200523,25.110037543165728,0.12084345200710445,-0.028180849603987923,-0.007482503983549549,0.21000000000000085,-0.36891308413565427,0.11318493180138144,474139365.0
2004-02-20,3937231199.0,16.04,19085853945.0,80410814885.0,22.09374357210122,23.67221326649681,25.110414517592663,-0.056340975313407426,-0.0015517517037118012,0.0003769744269348507,0.23999999999999844,-0.34105918466069257,0.1293415403768589,-228195463.0
2004-02-23,3872871860.0,16.29,18864393891.0,80390367400.0,22.077262151726433,23.660542061142596,25.110160197508453,-0.01648142037478806,-0.011671205354215175,-0.00025432008420978036,0.25,-0.31204470604094064,0.13472707656868602,-64359339.0
2004-02-24,4162113672.0,15.9,18511395885.0,80088729868.0,22.14928887665445,23.6416523732222,25.106400980359897,0.07202672492801554,-0.018889687920395914,-0.003759217148555649,-0.3899999999999988,-0.3573072926877535,-0.20994723970819348,289241812.0
2004-02-25,3524203084.0,14.93,18441556993.0,80607504026.0,21.982920172474493,23.637872487193665,25.112857584197226,-0.16636870417995553,-0.0037798860285356284,0.0064566038373286005,-0.9700000000000006,-0.46988346973239115,-0.5223083388341171,-637910588.0
2004-02-26,3619073627.0,14.83,18280277418.0,80381415210.0,22.009483926167707,23.62908857895135,25.110048832319066,0.026563753693213954,-0.008783908242314453,-0.0028087518781596543,-0.09999999999999964,-0.4814892611802919,-0.05376669014523264,94870543.0
