date,volume_all,hist_vol,vix,log_volume,log_hist_vol,log_vix
2006-12-05,4855406729.0,8.835439442381997,11.27,22.30335871046396,2.1787708433442337,2.422144328051685
2006-12-06,4686013143.0,8.198668078901564,11.33,22.2678479817656,2.103971711674875,2.427454075039915
2006-12-07,4877669329.0,8.372756987516087,12.67,22.30793334620953,2.124983219454171,2.5392369943330477
2006-12-08,4319011776.0,8.337687785231553,12.07,22.18629245747833,2.1207859339544073,2.4907230351094403
2006-12-11,4199040955.0,8.069654868456237,10.71,22.158121992113642,2.0881107141376027,2.3711778844596574
2006-12-12,4738113435.0,8.153718647095904,10.65,22.278904883932924,2.098474098907948,2.365559892155434
2006-12-13,4461276210.0,8.14571120283548,10.18,22.21870070778641,2.0974915559627845,2.3204250111223765
2006-12-14,4773336409.0,8.2154203483449,9.97,22.28631135415417,2.1060129185727363,2.299580583973747
2006-12-15,5798557568.0,8.162670081535786,10.05,22.4808750283966,2.0995713313270605,2.307572634505085
2006-12-18,4547768196.0,8.426698544269842,10.6,22.23790244319804,2.1314050635468065,2.3608540011180215
2006-12-19,4755982982.0,8.432589718941593,10.3,22.282669237551556,2.1321039275580924,2.33214389523559
2006-12-20,4221383588.0,8.447092253787657,10.26,22.163428775713502,2.1338222701711778,2.3282528397426234
2006-12-21,4108630664.0,8.54713653804591,10.53,22.136355638164353,2.145596319023629,2.354228326145884
2006-12-22,2993373973.0,8.664040227745911,11.36,21.819667007226304,2.1591811527795435,2.4300984132930052
2006-12-25,2679677954.5,8.707533574599577,11.309999999999999,21.708962458017293,2.164188579075975,2.425687290128029
2006-12-26,2365981936.0,8.751026921453244,11.26,21.58445896764675,2.1691710559348887,2.421256622711544
2006-12-27,2929867561.0,7.177443272085085,10.64,21.7982230579299,1.970943229406103,2.3646204839134985
2006-12-28,2816065732.0,7.2045105929549065,10.99,21.758606617299325,1.9747073011145548,2.39698576841553
2006-12-29,3101688451.0,6.786680762493506,11.56,21.855212461776116,1.914961980000293,2.4475508632442313
2007-01-01,4076851886.3333335,6.793308974102471,11.72,22.12859093104177,1.9159381533647613,2.4612967841488667
2007-01-02,5052015321.666667,6.7999371857114355,11.879999999999999,22.34305307422235,1.9169133747440188,2.474856313934499
2007-01-03,6027178757.0,6.806565397320401,12.04,22.519544870373675,1.9178876459930503,2.488234439880675
2007-01-04,5350873319.0,6.700882703644306,11.51,22.400525621728846,1.9022392645316544,2.4432162227337915
2007-01-05,5146622699.0,6.319812047838086,12.14,22.361606549898028,1.8436894684504197,2.4965057856313524
2007-01-08,4746936448.0,6.23020135469147,12.0,22.280765288602087,1.829408652452272,2.4849066497880004
2007-01-09,5336808454.0,6.223630039133065,11.91,22.397893643453664,1.8283533440960784,2.477378383367209
2007-01-10,5174194028.0,6.157770801840503,11.47,22.36694942058694,1.8177148292319396,2.4397349311412793
2007-01-11,5393146249.0,6.648182974016241,10.87,22.408394771235308,1.8943435803416964,2.386006701133118
2007-01-12,4977593287.0,6.9280121677144475,10.15,22.328212335464823,1.935572927568414,2.3174737054877963
2007-01-15,4929527450.0,6.8971113774653094,10.445,22.318508968479943,1.9311026830015712,2.346123395008529
