date,total_sh_volume,total_dollar_volume,vix_close,target_5d,target_21d
2017-09-22,4433233792.0,184073842311.48807,9.59,1066110577856.8855,4178892467121.237
2017-09-25,5245195918.0,232730397509.2812,10.21,1039502145176.0466,4165457861400.6104
2017-09-26,4897248339.0,203219064006.45383,10.17,1025029048881.8184,4210882835126.5425
2017-09-27,5400865168.0,221551730576.7992,9.87,992567830699.0416,4242514276461.1094
2017-09-28,4923587594.0,195386794090.11688,9.55,995713431269.8331,4341705776972.8135
2017-09-29,5092300345.0,213222591674.23444,9.51,967546340921.1495,4366898035859.8164
2017-10-02,5124348686.0,206121964828.4424,9.45,918410497209.491,4402990765572.264
2017-10-03,4935519323.0,188745967712.2255,9.51,917860869711.1117,4460113278048.423
2017-10-04,4832768188.0,189090512394.02243,9.63,916886583928.4238,4535520719883.186
2017-10-05,4810171396.0,198532394660.90836,9.19,921143122288.9915,4570906598924.927
2017-10-06,4536649543.0,185055501325.5509,9.65,932464109759.571,4611730979657.776
2017-10-09,3886557479.0,156986121116.7838,10.33,963206351772.7568,4683577572958.444
2017-10-10,4640672461.0,188196340213.8462,10.08,966510055617.7014,4723694861682.573
2017-10-11,4717291995.0,188116226611.33463,9.85,978544481479.5695,4774801881882.251
2017-10-12,5061584460.0,202788933021.476,9.91,984564429958.3779,4784624377145.203
2017-10-13,4777994872.0,196376488796.1303,9.61,1007849380048.2734,4793928025119.523
2017-10-16,4461238147.0,187728363129.96967,9.91,1025043075453.661,4821166881828.079
2017-10-17,4443569714.0,191500044058.79083,10.31,1052838823183.5253,4847725624201.522
2017-10-18,4596567314.0,200150652473.20276,10.07,1101332208442.7078,4870271949532.79
2017-10-19,4730624635.0,208808881500.2843,10.05,1145706498853.79,4881527790868.518
2017-10-20,5055065955.0,219661438886.02588,9.97,1220623354569.5845,4862382857154.089
2017-10-23,4889698501.0,204922058535.35733,11.07,1254116146595.4644,4873643929575.3125
